Item Level	Armor Multiplier	Weapon Multiplier	Trinket Multiplier	Jewelry Multiplier
1112	0.733190099	0.733190099	0.733190099	0.923819525
1113	0.733190099	0.733190099	0.733190099	0.923819525
1114	0.733190099	0.733190099	0.733190099	0.923819525
1115	0.733190099	0.733190099	0.733190099	0.923819525
1116	0.733190099	0.733190099	0.733190099	0.923819525
1117	0.733190099	0.733190099	0.733190099	0.923819525
1118	0.733190099	0.733190099	0.733190099	0.923819525
1119	0.733190099	0.733190099	0.733190099	0.923819525
1120	0.733190099	0.733190099	0.733190099	0.923819525
1121	0.733190099	0.733190099	0.733190099	0.923819525
1122	0.733190099	0.733190099	0.733190099	0.923819525
1123	0.733190099	0.733190099	0.733190099	0.923819525
1124	0.733190099	0.733190099	0.733190099	0.923819525
1125	0.733190099	0.733190099	0.733190099	0.923819525
1126	0.733190099	0.733190099	0.733190099	0.923819525
1127	0.733190099	0.733190099	0.733190099	0.923819525
1128	0.733190099	0.733190099	0.733190099	0.923819525
1129	0.733190099	0.733190099	0.733190099	0.923819525
1130	0.733190099	0.733190099	0.733190099	0.923819525
1131	0.733190099	0.733190099	0.733190099	0.923819525
1132	0.733190099	0.733190099	0.733190099	0.923819525
1133	0.733190099	0.733190099	0.733190099	0.923819525
1134	0.733190099	0.733190099	0.733190099	0.923819525
1135	0.733190099	0.733190099	0.733190099	0.923819525
1136	0.733190099	0.733190099	0.733190099	0.923819525
1137	0.733190099	0.733190099	0.733190099	0.923819525
1138	0.733190099	0.733190099	0.733190099	0.923819525
1139	0.733190099	0.733190099	0.733190099	0.923819525
1140	0.733190099	0.733190099	0.733190099	0.923819525
1141	0.733190099	0.733190099	0.733190099	0.923819525
1142	0.733190099	0.733190099	0.733190099	0.923819525
1143	0.733190099	0.733190099	0.733190099	0.923819525
1144	0.733190099	0.733190099	0.733190099	0.923819525
1145	0.733190099	0.733190099	0.733190099	0.923819525
1146	0.733190099	0.733190099	0.733190099	0.923819525
1147	0.733190099	0.733190099	0.733190099	0.923819525
1148	0.733190099	0.733190099	0.733190099	0.923819525
1149	0.733190099	0.733190099	0.733190099	0.923819525
1150	0.733190099	0.733190099	0.733190099	0.923819525
1151	0.733190099	0.733190099	0.733190099	0.923819525
1152	0.733190099	0.733190099	0.733190099	0.923819525
1153	0.733190099	0.733190099	0.733190099	0.923819525
1154	0.733190099	0.733190099	0.733190099	0.923819525
1155	0.733190099	0.733190099	0.733190099	0.923819525
1156	0.733190099	0.733190099	0.733190099	0.923819525
1157	0.733190099	0.733190099	0.733190099	0.923819525
1158	0.733190099	0.733190099	0.733190099	0.923819525
1159	0.733190099	0.733190099	0.733190099	0.923819525
1160	0.733190099	0.733190099	0.733190099	0.923819525
1161	0.733190099	0.733190099	0.733190099	0.923819525
1162	0.733190099	0.733190099	0.733190099	0.923819525
1163	0.733190099	0.733190099	0.733190099	0.923819525
1164	0.733190099	0.733190099	0.733190099	0.923819525
1165	0.733190099	0.733190099	0.733190099	0.923819525
1166	0.733190099	0.733190099	0.733190099	0.923819525
1167	0.733190099	0.733190099	0.733190099	0.923819525
1168	0.733190099	0.733190099	0.733190099	0.923819525
1169	0.733190099	0.733190099	0.733190099	0.923819525
1170	0.733190099	0.733190099	0.733190099	0.923819525
1171	0.733190099	0.733190099	0.733190099	0.923819525
1172	0.733190099	0.733190099	0.733190099	0.923819525
1173	0.733190099	0.733190099	0.733190099	0.923819525
1174	0.733190099	0.733190099	0.733190099	0.923819525
1175	0.733190099	0.733190099	0.733190099	0.923819525
1176	0.733190099	0.733190099	0.733190099	0.923819525
1177	0.733190099	0.733190099	0.733190099	0.923819525
1178	0.733190099	0.733190099	0.733190099	0.923819525
1179	0.733190099	0.733190099	0.733190099	0.923819525
1180	0.733190099	0.733190099	0.733190099	0.923819525
1181	0.733190099	0.733190099	0.733190099	0.923819525
1182	0.733190099	0.733190099	0.733190099	0.923819525
1183	0.733190099	0.733190099	0.733190099	0.923819525
1184	0.733190099	0.733190099	0.733190099	0.923819525
1185	0.733190099	0.733190099	0.733190099	0.923819525
1186	0.733190099	0.733190099	0.733190099	0.923819525
1187	0.733190099	0.733190099	0.733190099	0.923819525
1188	0.733190099	0.733190099	0.733190099	0.923819525
1189	0.733190099	0.733190099	0.733190099	0.923819525
1190	0.733190099	0.733190099	0.733190099	0.923819525
1191	0.733190099	0.733190099	0.733190099	0.923819525
1192	0.733190099	0.733190099	0.733190099	0.923819525
1193	0.733190099	0.733190099	0.733190099	0.923819525
1194	0.733190099	0.733190099	0.733190099	0.923819525
1195	0.733190099	0.733190099	0.733190099	0.923819525
1196	0.733190099	0.733190099	0.733190099	0.923819525
1197	0.733190099	0.733190099	0.733190099	0.923819525
1198	0.733190099	0.733190099	0.733190099	0.923819525
1199	0.733190099	0.733190099	0.733190099	0.923819525
1200	0.733190099	0.733190099	0.733190099	0.923819525
1201	0.733190099	0.733190099	0.733190099	0.923819525
1202	0.733190099	0.733190099	0.733190099	0.923819525
1203	0.733190099	0.733190099	0.733190099	0.923819525
1204	0.733190099	0.733190099	0.733190099	0.923819525
1205	0.733190099	0.733190099	0.733190099	0.923819525
1206	0.733190099	0.733190099	0.733190099	0.923819525
1207	0.733190099	0.733190099	0.733190099	0.923819525
1208	0.733190099	0.733190099	0.733190099	0.923819525
1209	0.733190099	0.733190099	0.733190099	0.923819525
1210	0.733190099	0.733190099	0.733190099	0.923819525
1211	0.733190099	0.733190099	0.733190099	0.923819525
1212	0.733190099	0.733190099	0.733190099	0.923819525
1213	0.733190099	0.733190099	0.733190099	0.923819525
1214	0.733190099	0.733190099	0.733190099	0.923819525
1215	0.733190099	0.733190099	0.733190099	0.923819525
1216	0.733190099	0.733190099	0.733190099	0.923819525
1217	0.733190099	0.733190099	0.733190099	0.923819525
1218	0.733190099	0.733190099	0.733190099	0.923819525
1219	0.733190099	0.733190099	0.733190099	0.923819525
1220	0.733190099	0.733190099	0.733190099	0.923819525
1221	0.733190099	0.733190099	0.733190099	0.923819525
1222	0.733190099	0.733190099	0.733190099	0.923819525
1223	0.733190099	0.733190099	0.733190099	0.923819525
1224	0.733190099	0.733190099	0.733190099	0.923819525
1225	0.733190099	0.733190099	0.733190099	0.923819525
1226	0.733190099	0.733190099	0.733190099	0.923819525
1227	0.733190099	0.733190099	0.733190099	0.923819525
1228	0.733190099	0.733190099	0.733190099	0.923819525
1229	0.733190099	0.733190099	0.733190099	0.923819525
1230	0.733190099	0.733190099	0.733190099	0.923819525
1231	0.733190099	0.733190099	0.733190099	0.923819525
1232	0.733190099	0.733190099	0.733190099	0.923819525
1233	0.733190099	0.733190099	0.733190099	0.923819525
1234	0.733190099	0.733190099	0.733190099	0.923819525
1235	0.733190099	0.733190099	0.733190099	0.923819525
1236	0.733190099	0.733190099	0.733190099	0.923819525
1237	0.733190099	0.733190099	0.733190099	0.923819525
1238	0.733190099	0.733190099	0.733190099	0.923819525
1239	0.733190099	0.733190099	0.733190099	0.923819525
1240	0.733190099	0.733190099	0.733190099	0.923819525
1241	0.733190099	0.733190099	0.733190099	0.923819525
1242	0.733190099	0.733190099	0.733190099	0.923819525
1243	0.733190099	0.733190099	0.733190099	0.923819525
1244	0.733190099	0.733190099	0.733190099	0.923819525
1245	0.733190099	0.733190099	0.733190099	0.923819525
1246	0.733190099	0.733190099	0.733190099	0.923819525
1247	0.733190099	0.733190099	0.733190099	0.923819525
1248	0.733190099	0.733190099	0.733190099	0.923819525
1249	0.733190099	0.733190099	0.733190099	0.923819525
1250	0.733190099	0.733190099	0.733190099	0.923819525
1251	0.733190099	0.733190099	0.733190099	0.923819525
1252	0.733190099	0.733190099	0.733190099	0.923819525
1253	0.733190099	0.733190099	0.733190099	0.923819525
1254	0.733190099	0.733190099	0.733190099	0.923819525
1255	0.733190099	0.733190099	0.733190099	0.923819525
1256	0.733190099	0.733190099	0.733190099	0.923819525
1257	0.733190099	0.733190099	0.733190099	0.923819525
1258	0.733190099	0.733190099	0.733190099	0.923819525
1259	0.733190099	0.733190099	0.733190099	0.923819525
1260	0.733190099	0.733190099	0.733190099	0.923819525
1261	0.733190099	0.733190099	0.733190099	0.923819525
1262	0.733190099	0.733190099	0.733190099	0.923819525
1263	0.733190099	0.733190099	0.733190099	0.923819525
1264	0.733190099	0.733190099	0.733190099	0.923819525
1265	0.733190099	0.733190099	0.733190099	0.923819525
1266	0.733190099	0.733190099	0.733190099	0.923819525
1267	0.733190099	0.733190099	0.733190099	0.923819525
1268	0.733190099	0.733190099	0.733190099	0.923819525
1269	0.733190099	0.733190099	0.733190099	0.923819525
1270	0.733190099	0.733190099	0.733190099	0.923819525
1271	0.733190099	0.733190099	0.733190099	0.923819525
1272	0.733190099	0.733190099	0.733190099	0.923819525
1273	0.733190099	0.733190099	0.733190099	0.923819525
1274	0.733190099	0.733190099	0.733190099	0.923819525
1275	0.733190099	0.733190099	0.733190099	0.923819525
1276	0.733190099	0.733190099	0.733190099	0.923819525
1277	0.733190099	0.733190099	0.733190099	0.923819525
1278	0.733190099	0.733190099	0.733190099	0.923819525
1279	0.733190099	0.733190099	0.733190099	0.923819525
1280	0.733190099	0.733190099	0.733190099	0.923819525
1281	0.733190099	0.733190099	0.733190099	0.923819525
1282	0.733190099	0.733190099	0.733190099	0.923819525
1283	0.733190099	0.733190099	0.733190099	0.923819525
1284	0.733190099	0.733190099	0.733190099	0.923819525
1285	0.733190099	0.733190099	0.733190099	0.923819525
1286	0.733190099	0.733190099	0.733190099	0.923819525
1287	0.733190099	0.733190099	0.733190099	0.923819525
1288	0.733190099	0.733190099	0.733190099	0.923819525
1289	0.733190099	0.733190099	0.733190099	0.923819525
1290	0.733190099	0.733190099	0.733190099	0.923819525
1291	0.733190099	0.733190099	0.733190099	0.923819525
1292	0.733190099	0.733190099	0.733190099	0.923819525
1293	0.733190099	0.733190099	0.733190099	0.923819525
1294	0.733190099	0.733190099	0.733190099	0.923819525
1295	0.733190099	0.733190099	0.733190099	0.923819525
1296	0.733190099	0.733190099	0.733190099	0.923819525
1297	0.733190099	0.733190099	0.733190099	0.923819525
1298	0.733190099	0.733190099	0.733190099	0.923819525
1299	0.733190099	0.733190099	0.733190099	0.923819525
1300	0.733190099	0.733190099	0.733190099	0.923819525
